lambda
0.2935447208216146
0.1639843390887486
0.2560131046494557
0.3438504626689404
0.14093972270183094
0.21195104089433447
0.12083158802173383
0.1198294192937178
0.5432920946384495
-0.3515739816451725
-0.2567749004731008
0.9268559569531425
-0.010920852785258596
0.3741703739466603
0.4928160434649214
0.46089803830689785
-0.02664101176592152
-0.10672276785890013
1.368521756070761
0.08927094417850674
0.639936946485955
-0.32038230594081274
0.49085729465460365
0.19690377153529356
-1.1379087316516434
0.8087713672354069
-1.4254492004529755
0.05055128586771001
0.042598741909583994
-0.024774855795365983
0.015040737673251217
0.011755756721489563
0.06534290751469532
0.05804050291197972
0.0008384647302055767
0.34591904838605114
1.8896020831326292
-0.2633083872115126
0.4963928663434047
-0.3816804811952085
0.14504038036620273
0.17641855778309615
-1.3255684109363333
0.3665636813212349
-0.27773664995312297
0.9889126088681574
-0.015873484058610967
0.44636381652545204
-0.5421984933365416
0.08489046298814201
1.1801370945648206
-1.240350580395078
0.1968196385427161
-1.5838837797274494
-0.05487438998851897
-0.1262192478575303
0.23020271975229573
0.15401437376586422
-0.17957680166564116
0.010265513670437558
0.05557975179636599
0.38101457698505875
0.6856557179922559
-0.13994804852814152
-0.042171095082735637
0.6078385902806733
-1.1609470122507721
0.10653291668579082
-1.123224960607919
-0.5159989263471216
-0.20293475775479008
-1.3111070725695229
0.8323814026825811
1.1188335362134212
0.4778266491155307
-0.4020116825431259
0.2303093331696316
1.307479433061898
-0.7218287731184013
0.39932393822901563
-0.8088741726990181
-0.07792648766587573
-0.029639786067524963
-0.08354919507305651
-0.15782181920186633
-0.09434225907468738
0.2677747663746995
0.4566908109369631
-0.026149957226669022
2.546271425359502
0.7970253167171589
1.3092560672638882
0.6931705358469126
-0.30106644580796077
1.1600440202604851
-1.186430657895709
-1.0331893248736352
-0.26068197713039426
-0.6411728696301431
2.2563596860334356
1.3751647982302833
0.265076499757774
-0.35596408071360847
0.022629160698866575
0.17649644930321012
-0.9481006247004995
-0.812168732749721
-0.8315350340330648
0.0018134301621048903
0.031694392842350615
-0.05146241909141987
-0.26865660871782465
-0.007363723522955074
-0.1273088129601175
0.48300188617649564
0.0012860983113147455
0.9973510550450199
2.6928961482510743
0.5960134777774364
0.47607603927089964
-0.10217411464789325
1.0094916306028714
0.8277895008048527
-1.667827551433109
-0.8371809585859203
-0.5820971852974774
2.792867763924778
-0.10606663287122671
-0.2872285604145299
-0.17423071934899798
0.8431298525897605
0.7357402428028066
-1.2483198348347082
-0.6837616139783022
-0.7476582589438382
0.10389162482102549
0.026213258996785005
0.09836517028797476
0.22525373454385658
0.060490291726510825
-0.09976371245863583
-0.13133818167553835
-0.057165863051513326
-0.7719579696723449
0.47991186949360165
-0.37866383262723724
-0.09088001682252234
-0.252541645930532
-0.41409697294348247
0.2083299651541514
0.017734548356034392
0.31231268223347214
0.2159890031814681
-0.03544158650298802
-0.366258511775573
-0.056209715626412464
0.09019297175674038
-0.05189095878695065
1.589285139280258
-0.020705019288572872
1.164859259830816
0.15819309042352933
0.32103454088561867
0.03851094457642121
0.1370393397528249
0.13601110074279776
-0.09255144768451459
0.1914725717081386
-0.1110159112371956
-0.2961326173443244
-1.106838922196264
0.6223814492158716
-0.7787258776285189
0.016901868296345303
-0.5885306505507946
0.7902621913258806
0.6007786800500342
0.8452769594283985
0.28768240824438457
1.3484574421960462
0.9599072358690293
-0.8067349488119943
0.7639352379474325
-0.09732313572049682
-0.5931655342228642
-0.25915359005416233
-0.5505724081998216
0.6850863340623108
-0.3614190013234163
0.10313677078236069
0.037794212113088706
-0.051876967059764474
0.0007865298704783742
-0.0029874932259705577
-0.12227783105776521
-0.1056472744801404
0.017043758882860145
-0.6247439399466774
-0.30462499397007314
-0.447975775077395
-0.12309864335576916
-0.08701201406135867
-0.42815883241056296
0.28720864602418783
0.17432850533262984
0.1675199753075172
0.01648702300782573
-0.43356431799029416
-0.26822955841116464
0.15351364250629979
0.46881384634179285
0.39114530656176233
-0.0791998742360009
0.12949465554327164
0.36338748689961115
0.1128910969201409
0.12600855786115409
0.13098656381176527
0.1928228229647169
0.14182015111043936
